level_0,index,field_id,region,crop,start_sev,end_sbor,yield_dif,yield_plan,yield_fact,curr_t1,curr_t2,curr_t3,curr_t4,40_years_t1,40_years_t2,40_years_t3,40_years_t4,culture,type_by_season,delta_t1,delta_t2,delta_t3
344,850,2023 56.28.06.025.00,Оренбург,Ячмень,2023-04-16,2023-08-27,2.2410584251120995,3.05,25.63000000000001,12.597727272727274,18.79772727272728,20.24090909090909,20.887878787878783,11.403125977140297,18.44298590289783,19.571794534894583,19.435545290301384,Злаковые,Яровая,1.1946012955869776,0.3547413698294477,0.669114556014506
345,855,2023 62.17.13.019.00,Рязань,Пшеница,2023-04-16,2023-08-19,2.144280498451333,3.9,29.390000000000004,12.561904761904763,18.480952380952385,20.63095238095238,20.919354838709676,11.160684521207733,18.14106434399232,19.82471445605736,19.719462459004145,Злаковые,Яровая,1.4012202406970307,0.3398880369600654,0.8062379248950187
346,856,2023 62.24.07.004.00,Рязань,Люцерна,2023-04-16,2023-07-27,0.0,1.3,0.0,11.047058823529412,18.40882352941177,19.05882352941176,19.552,10.132157659811892,16.902538373428317,19.744723188252483,19.950204568019185,Бобовые,Яровая,0.91490116371752,1.506285155983452,-0.6858996588407216
347,857,2023 16.13.13.004.00,Татарстан,Люцерна,2023-04-17,2023-08-02,0.0,1.02,0.0,11.236111111111114,18.23888888888889,19.666666666666668,19.451851851851853,10.461058416139716,17.41214570163207,19.730866211259155,19.82901454498212,Бобовые,Яровая,0.7750526949713983,0.8267431872568203,-0.064199544592487
348,858,2023 16.13.13.009.00,Татарстан,Люцерна,2023-04-17,2023-08-02,0.0,1.02,0.0,11.236111111111114,18.23888888888889,19.666666666666668,19.451851851851853,10.461058416139716,17.41214570163207,19.730866211259155,19.82901454498212,Бобовые,Яровая,0.7750526949713983,0.8267431872568203,-0.064199544592487
349,859,2023 16.13.13.045.01,Татарстан,Горох,2023-04-17,2023-07-30,2.502942259687364,2.61,29.28,11.062857142857146,18.294285714285717,19.414285714285715,19.696153846153848,10.395625241966703,17.111377739100302,19.86094496712091,19.996769256865395,Бобовые,Яровая,0.6672319008904424,1.1829079751854152,-0.4466592528351967
350,860,2023 16.13.15.014.00,Татарстан,Ячмень,2023-04-17,2023-08-12,0.5373611773919562,3.57,2.54,11.894871794871795,18.2948717948718,20.389743589743592,20.12413793103448,10.945667431033284,17.743391251509998,19.93336020779422,19.86570712191916,Злаковые,Яровая,0.9492043638385113,0.5514805433618015,0.45638338194937234
351,861,2023 16.13.15.015.00,Татарстан,Ячмень,2023-04-17,2023-08-22,0.574313172657587,3.57,2.7700000000000005,12.359523809523813,18.750000000000004,20.22380952380952,20.509374999999995,11.299586375995124,18.18060450922813,19.68655545195609,19.331037973781804,Злаковые,Яровая,1.0599374335286882,0.5693954907718748,0.5372540718534324
352,862,2023 16.13.15.018.00,Татарстан,Ячмень,2023-04-17,2023-08-22,0.3913605019266224,3.57,1.71,12.359523809523813,18.750000000000004,20.22380952380952,20.509374999999995,11.299586375995124,18.18060450922813,19.68655545195609,19.331037973781804,Злаковые,Яровая,1.0599374335286882,0.5693954907718748,0.5372540718534324
353,863,2023 16.13.15.021.00,Татарстан,Ячмень,2023-04-17,2023-08-11,0.23815634370339495,3.57,0.96,11.894871794871795,18.2948717948718,20.389743589743592,20.12413793103448,10.945667431033284,17.743391251509998,19.93336020779422,19.86570712191916,Злаковые,Яровая,0.9492043638385113,0.5514805433618015,0.45638338194937234
354,864,2023 16.13.18.027.00,Татарстан,Ячмень,2023-04-17,2023-08-31,1.5884917744358413,3.57,13.909999999999997,12.444444444444446,19.104444444444447,19.79333333333333,20.02647058823529,11.642909812773029,18.69039571804239,19.380897102945838,19.338311970568995,Злаковые,Яровая,0.8015346316714176,0.4140487264020578,0.4124362303874918
355,865,2023 16.13.18.039.00,Татарстан,Ячмень,2023-04-17,2023-09-01,1.4740640872781376,3.57,12.02,12.606521739130438,19.117391304347827,19.771739130434774,20.02647058823529,11.70157402150914,18.87810892530304,19.23638484708469,19.338311970568995,Злаковые,Яровая,0.9049477176212974,0.23928237904478777,0.5353542833500846
356,866,2023 36.02.02.029.02,Воронеж,Люцерна,2023-04-17,2023-07-27,0.0,5.49,0.0,10.879411764705884,18.33823529411765,19.223529411764705,19.696,10.241335883947077,16.966062820471993,19.821616340284177,19.999065501394757,Бобовые,Яровая,0.638075880758807,1.372172473645655,-0.5980869285194714
357,867,2023 36.02.06.021.00,Воронеж,Люцерна,2023-04-17,2023-08-02,0.6981849745899024,2.97,3.0,11.236111111111114,18.23888888888889,19.666666666666668,19.451851851851853,10.461058416139716,17.41214570163207,19.730866211259155,19.82901454498212,Бобовые,Яровая,0.7750526949713983,0.8267431872568203,-0.064199544592487
358,868,2023 36.02.19.063.00,Воронеж,Люцерна,2023-04-17,2023-08-09,0.0,2.97,0.0,11.62368421052632,18.147368421052636,20.56578947368421,19.953571428571426,10.753030951362144,17.64658704182573,20.00567156970237,19.93451141227805,Бобовые,Яровая,0.8706532591641771,0.5007813792269076,0.5601179039818405
359,869,2023 36.05.07.045.00,Воронеж,Свекла,2023-04-17,2023-10-11,0.0,40.0,0.0,14.23728813559322,19.545762711864413,15.25932203389831,14.084090909090907,12.924218366914529,19.5383410125741,14.56097049164796,13.514217423682508,Амарантовые,Яровая,1.313069768678691,0.0074216992903117784,0.6983515422503501
360,870,2023 36.05.07.072.00,Воронеж,Люцерна,2023-04-17,2023-08-20,0.0,3.0,0.0,12.359523809523813,18.750000000000004,20.22380952380952,20.619354838709672,11.299586375995124,18.18060450922813,19.68655545195609,19.466922055635585,Бобовые,Яровая,1.0599374335286882,0.5693954907718748,0.5372540718534324
361,871,2023 36.14.01.043.00,Воронеж,Люцерна,2023-04-17,2023-08-16,0.8248142536387889,3.02,3.87,12.147500000000004,18.360000000000003,20.295,20.41333333333333,11.075196476964768,17.887357611056235,19.85223823810403,19.586431471943587,Бобовые,Яровая,1.0723035230352362,0.4726423889437683,0.44276176189597294
362,872,2023 36.14.17.001.00,Воронеж,Чечевица,2023-04-17,2023-08-08,1.1591473729458717,2.19,4.789999999999999,11.62368421052632,18.147368421052636,20.56578947368421,19.953571428571426,10.753030951362144,17.64658704182573,20.00567156970237,19.93451141227805,Бобовые,Яровая,0.8706532591641771,0.5007813792269076,0.5601179039818405
363,873,2023 36.14.19.060.00,Воронеж,Вика,2023-04-17,2023-06-18,0.3786178580719763,3.02,1.39,10.995238095238095,13.723809523809525,18.985714285714284,19.966666666666665,8.647838430765258,13.951334321224987,17.037468559229474,17.073418360433607,Злаковые,Яровая,2.347399664472837,-0.2275247974154624,1.94824572648481
364,877,2023 40.23.02.019.01,Калуга,Вика,2023-04-17,2023-08-16,0.37215283164104934,4.68,2.11,12.147500000000004,18.360000000000003,20.295,20.41333333333333,11.075196476964768,17.887357611056235,19.85223823810403,19.586431471943587,Злаковые,Яровая,1.0723035230352362,0.4726423889437683,0.44276176189597294
365,878,2023 40.23.02.026.00,Калуга,Вика,2023-04-17,2023-06-18,0.07410797215372186,4.68,0.36,10.995238095238095,13.723809523809525,18.985714285714284,19.966666666666665,8.647838430765258,13.951334321224987,17.037468559229474,17.073418360433607,Злаковые,Яровая,2.347399664472837,-0.2275247974154624,1.94824572648481
366,879,2023 46.22.02.008.00,Курск,Пшеница,2023-04-17,2023-08-28,1.7015962773371986,5.2,23.309999999999995,12.490909090909094,18.997727272727275,19.83863636363636,20.527272727272724,11.545937821714352,18.49200491905862,19.413703892240424,19.23778533158895,Злаковые,Яровая,0.9449712691947418,0.5057223536686557,0.4249324713959375
367,880,2023 46.22.03.015.00,Курск,Пшеница,2023-04-17,2023-08-30,1.7026479864613087,5.2,23.34,12.444444444444446,19.104444444444447,19.79333333333333,20.02647058823529,11.642909812773029,18.69039571804239,19.380897102945838,19.338311970568995,Злаковые,Яровая,0.8015346316714176,0.4140487264020578,0.4124362303874918
368,881,2023 46.22.03.025.00,Курск,Пшеница,2023-04-17,2023-09-01,1.4785404107089148,5.2,17.61,12.606521739130438,19.117391304347827,19.771739130434774,20.02647058823529,11.70157402150914,18.87810892530304,19.23638484708469,19.338311970568995,Злаковые,Яровая,0.9049477176212974,0.23928237904478777,0.5353542833500846
369,882,2023 46.22.03.031.01,Курск,Пшеница,2023-04-17,2023-09-07,1.554494238815583,5.2,19.410000000000004,13.100000000000003,18.80208333333333,19.370833333333326,19.22222222222222,11.79287022589748,19.08279815368641,18.609636255664217,18.37633585129989,Злаковые,Яровая,1.307129774102524,-0.28071482035308293,0.7611970776691095
370,883,2023 46.22.03.031.02,Курск,Пшеница,2023-04-17,2023-09-04,1.625084100721659,5.2,21.21,12.831914893617023,19.01063829787234,19.60425531914893,19.86,11.740668710205624,19.026680556887147,18.91618371881016,18.93513400950512,Злаковые,Яровая,1.0912461834113998,-0.016042259014806604,0.6880716003387697
371,884,2023 46.22.03.045.00,Курск,Пшеница,2023-04-17,2023-09-08,1.5430515312080495,5.2,19.13,13.100000000000003,18.80208333333333,19.370833333333326,19.22222222222222,11.79287022589748,19.08279815368641,18.609636255664217,18.37633585129989,Злаковые,Яровая,1.307129774102524,-0.28071482035308293,0.7611970776691095
372,885,2023 46.22.05.002.00,Курск,Пшеница,2023-04-17,2023-09-08,2.036714689197267,5.2,34.660000000000004,13.100000000000003,18.80208333333333,19.370833333333326,19.22222222222222,11.79287022589748,19.08279815368641,18.609636255664217,18.37633585129989,Злаковые,Яровая,1.307129774102524,-0.28071482035308293,0.7611970776691095
373,886,2023 46.22.05.005.00,Курск,Ячмень,2023-04-17,2023-08-15,1.9429795488494483,5.37,32.11000000000001,12.147500000000004,18.360000000000003,20.295,20.41333333333333,11.075196476964768,17.887357611056235,19.85223823810403,19.586431471943587,Злаковые,Яровая,1.0723035230352362,0.4726423889437683,0.44276176189597294
374,887,2023 46.22.06.045.00,Курск,Ячмень,2023-04-17,2023-08-15,1.4930505504166918,5.37,18.53,12.147500000000004,18.360000000000003,20.295,20.41333333333333,11.075196476964768,17.887357611056235,19.85223823810403,19.586431471943587,Злаковые,Яровая,1.0723035230352362,0.4726423889437683,0.44276176189597294
375,888,2023 46.22.06.046.00,Курск,Ячмень,2023-04-17,2023-08-17,1.4102145448375425,5.37,16.63,12.358536585365856,18.53414634146342,20.221951219512192,20.41333333333333,11.174849626545043,18.054055016140524,19.851677995532786,19.586431471943587,Злаковые,Яровая,1.1836869588208128,0.48009132532289556,0.37027322397940665
376,889,2023 46.28.05.058.02,Курск,Ячмень,2023-04-17,2023-08-10,0.510439448823945,5.18,3.45,11.62368421052632,18.147368421052636,20.56578947368421,20.12413793103448,10.753030951362144,17.64658704182573,20.00567156970237,19.86570712191916,Злаковые,Яровая,0.8706532591641771,0.5007813792269076,0.5601179039818405
377,890,2023 46.28.05.059.00,Курск,Ячмень,2023-04-17,2023-08-10,1.9680029608912493,5.18,31.889999999999997,11.62368421052632,18.147368421052636,20.56578947368421,20.12413793103448,10.753030951362144,17.64658704182573,20.00567156970237,19.86570712191916,Злаковые,Яровая,0.8706532591641771,0.5007813792269076,0.5601179039818405
378,891,2023 46.28.05.065.00,Курск,Ячмень,2023-04-17,2023-08-13,1.8774293204335977,5.18,28.680000000000003,11.894871794871795,18.2948717948718,20.389743589743592,20.12413793103448,10.945667431033284,17.743391251509998,19.93336020779422,19.86570712191916,Злаковые,Яровая,0.9492043638385113,0.5514805433618015,0.45638338194937234
379,892,2023 46.28.11.007.02,Курск,Ячмень,2023-04-17,2023-08-19,1.8462330293905531,5.18,27.64,12.358536585365856,18.53414634146342,20.221951219512192,20.619354838709672,11.174849626545043,18.054055016140524,19.851677995532786,19.466922055635585,Злаковые,Яровая,1.1836869588208128,0.48009132532289556,0.37027322397940665
380,893,2023 46.28.11.010.00,Курск,Ячмень,2023-04-17,2023-08-19,2.049310664637791,5.18,35.03,12.358536585365856,18.53414634146342,20.221951219512192,20.619354838709672,11.174849626545043,18.054055016140524,19.851677995532786,19.466922055635585,Злаковые,Яровая,1.1836869588208128,0.48009132532289556,0.37027322397940665
381,894,2023 46.28.11.011.01,Курск,Ячмень,2023-04-17,2023-08-18,1.5286549050663263,5.18,18.71,12.358536585365856,18.53414634146342,20.221951219512192,20.619354838709672,11.174849626545043,18.054055016140524,19.851677995532786,19.466922055635585,Злаковые,Яровая,1.1836869588208128,0.48009132532289556,0.37027322397940665
382,895,2023 46.28.11.011.02,Курск,Ячмень,2023-04-17,2023-08-18,1.574470688618136,5.18,19.83,12.358536585365856,18.53414634146342,20.221951219512192,20.619354838709672,11.174849626545043,18.054055016140524,19.851677995532786,19.466922055635585,Злаковые,Яровая,1.1836869588208128,0.48009132532289556,0.37027322397940665
383,896,2023 46.28.11.020.00,Курск,Пшеница,2023-04-17,2023-09-04,1.8268048109708557,5.0,26.07,12.831914893617023,19.01063829787234,19.60425531914893,19.86,11.740668710205624,19.026680556887147,18.91618371881016,18.93513400950512,Злаковые,Яровая,1.0912461834113998,-0.016042259014806604,0.6880716003387697
384,897,2023 46.28.11.021.00,Курск,Пшеница,2023-04-17,2023-09-08,1.7471107175591731,5.0,23.69,13.100000000000003,18.80208333333333,19.370833333333326,19.22222222222222,11.79287022589748,19.08279815368641,18.609636255664217,18.37633585129989,Злаковые,Яровая,1.307129774102524,-0.28071482035308293,0.7611970776691095
385,898,2023 46.28.11.022.01,Курск,Пшеница,2023-04-17,2023-09-03,2.076437032659537,5.0,34.88,12.606521739130438,19.117391304347827,19.771739130434774,19.86,11.70157402150914,18.87810892530304,19.23638484708469,18.93513400950512,Злаковые,Яровая,0.9049477176212974,0.23928237904478777,0.5353542833500846
386,899,2023 46.28.17.015.03,Курск,Ячмень,2023-04-17,2023-09-01,1.2191086426617515,5.18,12.35,12.606521739130438,19.117391304347827,19.771739130434774,20.02647058823529,11.70157402150914,18.87810892530304,19.23638484708469,19.338311970568995,Злаковые,Яровая,0.9049477176212974,0.23928237904478777,0.5353542833500846
387,900,2023 46.28.17.033.00,Курск,Пшеница,2023-04-17,2023-09-09,2.6919208191723265,5.0,68.80000000000001,13.100000000000003,18.80208333333333,19.370833333333326,19.22222222222222,11.79287022589748,19.08279815368641,18.609636255664217,18.37633585129989,Злаковые,Яровая,1.307129774102524,-0.28071482035308293,0.7611970776691095
388,901,2023 56.28.06.024.00,Оренбург,Ячмень,2023-04-17,2023-08-30,2.2776875413723183,3.05,26.7,12.444444444444446,19.104444444444447,19.79333333333333,20.02647058823529,11.642909812773029,18.69039571804239,19.380897102945838,19.338311970568995,Злаковые,Яровая,0.8015346316714176,0.4140487264020578,0.4124362303874918
389,902,2023 62.01.03.044.00,Рязань,Пшеница,2023-04-17,2023-09-06,0.6071754127709242,4.37,3.65,12.831914893617023,19.01063829787234,19.60425531914893,19.86,11.740668710205624,19.026680556887147,18.91618371881016,18.93513400950512,Злаковые,Яровая,1.0912461834113998,-0.016042259014806604,0.6880716003387697
390,903,2023 62.01.03.045.00,Рязань,Лён,2023-04-17,2023-09-17,0.3746934494414107,1.43,0.65,13.750980392156864,18.54313725490196,18.258823529411764,17.1,12.14163969611011,19.211037000358715,17.510358836743066,16.820709987781186,Льняные,Яровая,1.609340696046754,-0.6678997454567543,0.7484646926686978
391,904,2023 62.01.03.046.00,Рязань,Соя,2023-04-17,2023-10-04,0.9267620317414504,1.71,2.61,13.971929824561403,19.585964912280694,16.3280701754386,15.528571428571436,12.656604291641523,19.61358875028529,15.489658890727322,14.789878111105244,Бобовые,Яровая,1.3153255329198803,-0.027623838004597445,0.8384112847112792
392,907,2023 62.17.14.008.01,Рязань,Овёс,2023-04-17,2023-08-15,0.16598513747426108,3.6,0.65,12.147500000000004,18.360000000000003,20.295,20.41333333333333,11.075196476964768,17.887357611056235,19.85223823810403,19.586431471943587,Злаковые,Яровая,1.0723035230352362,0.4726423889437683,0.44276176189597294
393,908,2023 62.17.14.008.02,Рязань,Овёс,2023-04-17,2023-08-15,0.11531084651099437,3.6,0.44,12.147500000000004,18.360000000000003,20.295,20.41333333333333,11.075196476964768,17.887357611056235,19.85223823810403,19.586431471943587,Злаковые,Яровая,1.0723035230352362,0.4726423889437683,0.44276176189597294
394,910,2023 62.23.06.077.00,Рязань,Пшеница,2023-04-17,2023-08-12,1.0423584429585881,3.9,7.16,11.894871794871795,18.2948717948718,20.389743589743592,20.12413793103448,10.945667431033284,17.743391251509998,19.93336020779422,19.86570712191916,Злаковые,Яровая,0.9492043638385113,0.5514805433618015,0.45638338194937234
395,911,2023 62.24.07.001.00,Рязань,Люцерна,2023-04-17,2023-07-27,0.0,1.3,0.0,10.879411764705884,18.33823529411765,19.223529411764705,19.696,10.241335883947077,16.966062820471993,19.821616340284177,19.999065501394757,Бобовые,Яровая,0.638075880758807,1.372172473645655,-0.5980869285194714
396,912,2023 62.24.14.018.00,Рязань,Люцерна,2023-04-17,2023-07-28,0.0,1.3,0.0,10.879411764705884,18.33823529411765,19.223529411764705,19.696,10.241335883947077,16.966062820471993,19.821616340284177,19.999065501394757,Бобовые,Яровая,0.638075880758807,1.372172473645655,-0.5980869285194714
397,913,2023 16.13.13.045.03,Татарстан,Горох,2023-04-18,2023-07-30,0.3462762367178338,2.61,1.08,11.55294117647059,18.56764705882353,19.57941176470588,19.50769230769231,10.442417902120198,17.11530965381289,19.895483468239476,19.99146439772964,Бобовые,Яровая,1.1105232743503919,1.4523374050106383,-0.3160717035335949
398,914,2023 16.13.13.049.00,Татарстан,Горох,2023-04-18,2023-07-27,0.0,2.61,0.0,11.37878787878788,18.6969696969697,19.163636363636364,20.0,10.284871068407654,16.943093993750328,19.90246817339009,20.063541943828533,Бобовые,Яровая,1.093916810380227,1.7538757032193715,-0.7388318097537265
399,915,2023 16.13.13.051.00,Татарстан,Горох,2023-04-18,2023-07-29,1.1411186875373096,2.61,5.5600000000000005,11.55294117647059,18.56764705882353,19.57941176470588,20.0,10.442417902120198,17.11530965381289,19.895483468239476,20.063541943828533,Бобовые,Яровая,1.1105232743503919,1.4523374050106383,-0.3160717035335949
400,916,2023 16.13.15.009.00,Татарстан,Ячмень,2023-04-18,2023-08-12,0.5961549145726356,3.57,2.91,12.47692307692308,18.75897435897436,20.22564102564103,19.94482758620689,11.183071016607602,17.84621646011054,19.8014053527773,19.66414955908964,Злаковые,Яровая,1.2938520603154782,0.9127578988638199,0.4242356728637269
